"Species","Longitude","Latitude","taxa","x_metres_EPSG_3577_Albers_Equal_Area","y_metres_EPSG_3577_Albers_Equal_Area"
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",119.8,-32.8,"heterochroa",-1132312.635,-3630891.069
"heterochroa",120,-32.8,"heterochroa",-1113805.212,-3629132.934
"heterochroa",119.23333,-32.65,"heterochroa",-1186407.882,-3619349.252
"heterochroa",119.36667,-32.65,"heterochroa",-1174057.213,-3618117.431
"heterochroa",119.2,-32.6,"heterochroa",-1190053.911,-3614098.259
"heterochroa",119.2,-32.6,"heterochroa",-1190053.911,-3614098.259
"heterochroa",119.2,-32.6,"heterochroa",-1190053.911,-3614098.259
"heterochroa",119.2,-32.6,"heterochroa",-1190053.911,-3614098.259
"heterochroa",119.4,-32.6,"heterochroa",-1171520.129,-3612249.752
"heterochroa",119.8,-32.6,"heterochroa",-1134443.997,-3608639.792
"heterochroa",119.8,-32.6,"heterochroa",-1134443.997,-3608639.792
"heterochroa",119.8,-32.6,"heterochroa",-1134443.997,-3608639.792
"heterochroa",119.2,-32.4,"heterochroa",-1192290.446,-3591850.325
"hexaneura",136.21667,-33.93333,"hexaneura",387708.8696,-3709704.716
"hexaneura",136.19722,-33.92556,"hexaneura",385949.6134,-3708779.804
"hexaneura",136.23333,-33.83333,"hexaneura",389609.6338,-3698608.728
"hexaneura",136.91667,-33.68333,"hexaneura",453114.9696,-3684139.864
"hexaneura",136.91639,-33.68306,"hexaneura",453090.3369,-3684108.769
"hexaneura",136.91639,-33.68306,"hexaneura",453090.3369,-3684108.769
"hexaneura",136.66667,-33.65,"hexaneura",430221.5747,-3679559.385
"hexaneura",136.8,-33.6,"hexaneura",442717.1711,-3674439.504
"hexaneura",136.71667,-33.58333,"hexaneura",435103.6028,-3672294.279
"hexaneura",136.8,-33.58333,"hexaneura",442787.0467,-3672580.586
"hexaneura",136.8,-33.58333,"hexaneura",442787.0467,-3672580.586
"hexaneura",136.83333,-33.56667,"hexaneura",445930.5078,-3670838.66
"hexaneura",136.80083,-33.50556,"hexaneura",443189.6498,-3663910.336
"hexaneura",136.75,-33.5,"hexaneura",438522.5085,-3663114.813
"hexaneura",136.71667,-33.46722,"hexaneura",435581.9155,-3659344.583
"hexaneura",136.71667,-33.46722,"hexaneura",435581.9155,-3659344.583
"hexaneura",136.71667,-33.46722,"hexaneura",435581.9155,-3659344.583
"hexaneura",136.71667,-33.46722,"hexaneura",435581.9155,-3659344.583
"hexaneura",136.78333,-33.46667,"hexaneura",441737.3715,-3659512.118
"hexaneura",136.80306,-33.43306,"hexaneura",443699.5776,-3655831.536
"hexaneura",136.80306,-33.43306,"hexaneura",443699.5776,-3655831.536
"hexaneura",136.8,-33.41667,"hexaneura",443485.7559,-3653992.644
"hexaneura",136.8,-33.41667,"hexaneura",443485.7559,-3653992.644
"hexaneura",136.66667,-33.40833,"hexaneura",431206.5724,-3652605.867
"hexaneura",136.6,-33.4,"hexaneura",425082.331,-3651453.165
"hexaneura",136.8,-33.4,"hexaneura",443555.6555,-3652133.086
"hexaneura",136.8,-33.4,"hexaneura",443555.6555,-3652133.086
"hexaneura",136.74444,-33.395,"hexaneura",438444.5966,-3651383.527
"hexaneura",136.61056,-33.38917,"hexaneura",426101.3704,-3650280.146
"hexaneura",136.60472,-33.3875,"hexaneura",425568.5978,-3650074.372
"hexaneura",136.60417,-33.38694,"hexaneura",425520.0413,-3650010.066
"hexaneura",136.71889,-33.38556,"hexaneura",436123.4552,-3650242.975
"hexaneura",136.8,-33.38333,"hexaneura",443625.5572,-3650273.471
"hexaneura",136.2,-33.36667,"hexaneura",388254.9021,-3646461.3
"hexaneura",136.55833,-33.31667,"hexaneura",421565.1413,-3642018.089
"hexaneura",136.55833,-33.31667,"hexaneura",421565.1413,-3642018.089
"hexaneura",136.69167,-33.31667,"hexaneura",433891.2746,-3642464.514
"hexaneura",136.63472,-33.29139,"hexaneura",428729.1688,-3639451.585
"hexaneura",136.60694,-33.29028,"hexaneura",426164.9991,-3639234.784
"hexaneura",136.60694,-33.29028,"hexaneura",426164.9991,-3639234.784
"hexaneura",136.60694,-33.29028,"hexaneura",426164.9991,-3639234.784
"hexaneura",136.7,-33.28333,"hexaneura",434798.2109,-3638772.871
"hexaneura",136.69167,-33.27222,"hexaneura",434073.4929,-3637504.879
"hexaneura",136.57222,-33.23528,"hexaneura",423174.3434,-3632982.064
"hexaneura",136.4,-33.2,"hexaneura",407376.8872,-3628485.021
"hexaneura",136.41667,-33.13333,"hexaneura",409177.0285,-3621097.122
"hexaneura",136.41667,-33.13333,"hexaneura",409177.0285,-3621097.122
"hypermeces",127.65,-14.5,"hypermeces",-473717.9355,-1544847.113
"hypermeces",127.6,-14.4,"hypermeces",-479537.8166,-1534091.901
"hypermeces",127.8,-14.4,"hypermeces",-457748.6835,-1533358.246
"hypermeces",127.76667,-14.35,"hypermeces",-461561.2311,-1528008.492
"imbricata",135.85,-34.58333,"imbricata",351822.8975,-3781043.318
"imbricata",135.83861,-34.57667,"imbricata",350804.6448,-3780270.667
"imbricata",135.84167,-34.575,"imbricata",351089.8007,-3780093.182
"imbricata",135.84167,-34.575,"imbricata",351089.8007,-3780093.182
"imbricata",135.8417,-34.575,"imbricata",351092.5416,-3780093.265
"imbricata",135.83333,-34.55,"imbricata",350411.364,-3777287.401
"imbricata",135.81694,-34.52028,"imbricata",349012.4497,-3773934.029
"imbricata",135.79444,-34.5125,"imbricata",346981.4392,-3773006.61
"imbricata",135.84167,-34.4875,"imbricata",351382.7982,-3770352.41
"imbricata",135.84167,-34.4875,"imbricata",351382.7982,-3770352.41
"imbricata",135.85,-34.48333,"imbricata",352158.476,-3769911.082
"imbricata",135.85,-34.48333,"imbricata",352158.476,-3769911.082
"imbricata",135.84139,-34.48306,"imbricata",351372.0634,-3769857.314
"imbricata",135.74167,-34.475,"imbricata",342279.6048,-3768689.218
"imbricata",135.74167,-34.475,"imbricata",342279.6048,-3768689.218
"imbricata",135.68333,-34.46667,"imbricata",336971.0302,-3767606.652
"imbricata",135.68333,-34.46667,"imbricata",336971.0302,-3767606.652
"imbricata",135.68333,-34.46667,"imbricata",336971.0302,-3767606.652
"imbricata",135.7,-34.46667,"imbricata",338495.6668,-3767650.721
"imbricata",135.83056,-34.46667,"imbricata",350436.4711,-3768002.748
"imbricata",135.85833,-34.46667,"imbricata",352976.2231,-3768079.198
"imbricata",135.86083,-34.46667,"imbricata",353204.864,-3768086.107
"imbricata",135.91667,-34.46667,"imbricata",358311.7514,-3768241.603
"imbricata",135.8,-34.45,"imbricata",347696.7597,-3766063.177
"imbricata",135.81667,-34.44167,"imbricata",349249.3149,-3765181.141
"imbricata",135.86667,-34.43333,"imbricata",353851.3558,-3764390.098
"imbricata",135.86667,-34.43333,"imbricata",353851.3558,-3764390.098
"imbricata",135.86667,-34.43333,"imbricata",353851.3558,-3764390.098
"imbricata",135.86667,-34.43333,"imbricata",353851.3558,-3764390.098
"imbricata",135.8667,-34.4333,"imbricata",353854.2015,-3764386.841
"imbricata",135.71667,-34.41667,"imbricata",340182.3112,-3762127.554
"imbricata",135.78167,-34.41667,"imbricata",346129.9598,-3762302.146
"imbricata",135.78167,-34.41667,"imbricata",346129.9598,-3762302.146
"imbricata",135.83333,-34.41667,"imbricata",350856.9041,-3762443.065
"imbricata",135.83333,-34.41667,"imbricata",350856.9041,-3762443.065
"imbricata",135.83333,-34.41667,"imbricata",350856.9041,-3762443.065
"imbricata",135.71889,-34.41333,"imbricata",340396.2774,-3761761.541
"imbricata",135.65,-34.4,"imbricata",334134.8129,-3760095.272
"imbricata",135.76667,-34.4,"imbricata",344812.1792,-3760405.289
"imbricata",135.80417,-34.3875,"imbricata",348285.4922,-3759115.026
"imbricata",135.86667,-34.38333,"imbricata",354019.9184,-3758822.446
"imbricata",135.98333,-34.38333,"imbricata",364697.5236,-3759150.594
"imbricata",135.99389,-34.38333,"imbricata",365664.0398,-3759180.779
"imbricata",136.1,-34.38333,"imbricata",375375.7399,-3759488.522
"imbricata",136.1,-34.38333,"imbricata",375375.7399,-3759488.522
"imbricata",135.87028,-34.38306,"imbricata",354351.2485,-3758802.388
"imbricata",135.80444,-34.36417,"imbricata",348387.5958,-3756517.672
"imbricata",135.88333,-34.35,"imbricata",355657.644,-3755156.989
"imbricata",135.88333,-34.35,"imbricata",355657.644,-3755156.989
"imbricata",135.95,-34.35,"imbricata",361761.7358,-3755344.183
"imbricata",135.98333,-34.35,"imbricata",364813.2871,-3755438.961
"imbricata",135.98333,-34.35,"imbricata",364813.2871,-3755438.961
"imbricata",135.8775,-34.34972,"imbricata",355124.81,-3755109.588
"imbricata",135.96556,-34.34806,"imbricata",363193.0538,-3755172.283
"imbricata",135.91667,-34.31667,"imbricata",358823.995,-3751538.238
"imbricata",136.09806,-34.30806,"imbricata",375467.1554,-3751100.599
"imbricata",135.98944,-34.30694,"imbricata",365522.4897,-3750660.861
"imbricata",135.965,-34.305,"imbricata",363290.6649,-3750375.081
"imbricata",135.91667,-34.3,"imbricata",358880.9328,-3749681.598
"imbricata",135.91667,-34.3,"imbricata",358880.9328,-3749681.598
"imbricata",135.91667,-34.3,"imbricata",358880.9328,-3749681.598
"imbricata",135.64444,-34.29889,"imbricata",333947.2913,-3748819.803
"imbricata",135.77833,-34.29583,"imbricata",346222.4676,-3748835.382
"imbricata",135.85861,-34.28139,"imbricata",353625.2018,-3747446.892
"imbricata",136.05167,-34.28083,"imbricata",371314.5179,-3747932.27
"imbricata",135.7167,-34.2667,"imbricata",340671.1104,-3745424.995
"imbricata",135.8167,-34.2667,"imbricata",349834.3757,-3745695.24
"imbricata",135.73333,-34.26667,"imbricata",342195.0737,-3745466.098
"imbricata",135.73333,-34.26667,"imbricata",342195.0737,-3745466.098
"imbricata",135.73333,-34.26667,"imbricata",342195.0737,-3745466.098
"imbricata",135.73333,-34.26667,"imbricata",342195.0737,-3745466.098
"imbricata",135.61694,-34.26417,"imbricata",331537.61,-3744880.719
"imbricata",135.72556,-34.26417,"imbricata",341491.2049,-3745166.829
"imbricata",135.75806,-34.26417,"imbricata",344469.3549,-3745254.08
"imbricata",135.8125,-34.26417,"imbricata",349457.9353,-3745401.93
"imbricata",135.83417,-34.26417,"imbricata",351443.6366,-3745461.374
"imbricata",135.68333,-34.25833,"imbricata",337640.1704,-3744404.05
"imbricata",135.68333,-34.25833,"imbricata",337640.1704,-3744404.05
"imbricata",135.6833,-34.2583,"imbricata",337637.5176,-3744400.629
"imbricata",135.66667,-34.25,"imbricata",336140.0563,-3743432.193
"imbricata",135.9833,-34.2417,"imbricata",365186.7488,-3743376.711
"imbricata",135.98333,-34.24167,"imbricata",365189.6025,-3743373.455
"imbricata",135.98333,-34.24167,"imbricata",365189.6025,-3743373.455
"imbricata",135.93667,-34.23611,"imbricata",360932.2907,-3742621.517
"imbricata",136.04639,-34.19056,"imbricata",371149.378,-3737861.753
"imbricata",135.98333,-34.18333,"imbricata",365392.2997,-3736874.535
"imbricata",135.99806,-34.18333,"imbricata",366743.0476,-3736916.742
"imbricata",136.01667,-34.18333,"imbricata",368449.5864,-3736970.289
"imbricata",136.05,-34.18333,"imbricata",371505.931,-3737066.812
"imbricata",136,-34.1833,"imbricata",366921.0509,-3736918.97
"imbricata",135.93333,-34.16667,"imbricata",360864.4021,-3734876.377
"imbricata",135.93333,-34.16667,"imbricata",360864.4021,-3734876.377
"imbricata",135.95833,-34.14167,"imbricata",363243.6281,-3732161.922
"imbricata",136.16306,-34.09972,"imbricata",382176.9318,-3728085.254
"imbricata",135.83333,-33.83333,"imbricata",352807.7213,-3697446.482
"ingramii",151.85,-31.08333,"ingramii",1867439.089,-3530085.16
"ingramii",151.81667,-30.85,"ingramii",1868366.6,-3503775.58
"ingramii",151.91667,-30.78333,"ingramii",1878878.252,-3497863.105
"ingramii",151.95,-30.75,"ingramii",1882577.681,-3494664.928
"ingramii",151.66667,-30.69722,"ingramii",1856961.112,-3484675.629
"ingramii",151.68333,-30.68333,"ingramii",1858760.549,-3483380.018
"ingramii",151.71667,-30.68333,"ingramii",1861883.939,-3483865.5
"ingramii",151.71667,-30.68333,"ingramii",1861883.939,-3483865.5
"ingramii",151.71667,-30.68333,"ingramii",1861883.939,-3483865.5
"ingramii",151.71667,-30.68333,"ingramii",1861883.939,-3483865.5
"ingramii",151.75,-30.68333,"ingramii",1865006.265,-3484351.652
"ingramii",151.75,-30.68333,"ingramii",1865006.265,-3484351.652
"ingramii",152.01667,-30.68333,"ingramii",1889983.093,-3488270.627
"ingramii",151.72694,-30.67639,"ingramii",1862965.631,-3483246.864
"ingramii",151.7253,-30.6744,"ingramii",1862846.276,-3483002.63
"ingramii",151.7333,-30.6667,"ingramii",1863728.508,-3482266.813
"ingramii",151.75,-30.66667,"ingramii",1865293.693,-3482507.218
"ingramii",151.81667,-30.61667,"ingramii",1872405.405,-3477947.031
"ingramii",151.81667,-30.61667,"ingramii",1872405.405,-3477947.031
"ingramii",151.81667,-30.61667,"ingramii",1872405.405,-3477947.031
"ingramii",151.81667,-30.61667,"ingramii",1872405.405,-3477947.031
"ingramii",151.81667,-30.61667,"ingramii",1872405.405,-3477947.031
"ingramii",151.81667,-30.61667,"ingramii",1872405.405,-3477947.031
"ingramii",152,-30.6,"ingramii",1889877.739,-3478801.184
"ingramii",152.01667,-30.6,"ingramii",1891440.047,-3479047.883
"ingramii",151.6667,-30.55,"ingramii",1859493.333,-3468374.899
"ingramii",151.68333,-30.55,"ingramii",1861053.249,-3468617.052
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.05,-30.55,"ingramii",1895439.33,-3474007.783
"ingramii",152.08333,-30.55,"ingramii",1898564.227,-3474502.689
"ingramii",152.04167,-30.54167,"ingramii",1894804.156,-3472962.23
"ingramii",152.50833,-30.54167,"ingramii",1938548.442,-3479963.379
"ingramii",152.03333,-30.53333,"ingramii",1894168.092,-3471915.448
"ingramii",152.03333,-30.53333,"ingramii",1894168.092,-3471915.448
"ingramii",152.03333,-30.53333,"ingramii",1894168.092,-3471915.448
"ingramii",152.03333,-30.53333,"ingramii",1894168.092,-3471915.448
"ingramii",152.03333,-30.53333,"ingramii",1894168.092,-3471915.448
"ingramii",152.03333,-30.53333,"ingramii",1894168.092,-3471915.448
"ingramii",152.0333,-30.5333,"ingramii",1894165.803,-3471911.682
"ingramii",152.0333,-30.5333,"ingramii",1894165.803,-3471911.682
"ingramii",152.0333,-30.5167,"ingramii",1894456.309,-3470074.29
"ingramii",152.03333,-30.51667,"ingramii",1894459.647,-3470071.414
"ingramii",152.05,-30.51667,"ingramii",1896023.094,-3470318.712
"ingramii",152.05,-30.51667,"ingramii",1896023.094,-3470318.712
"ingramii",152.25,-30.51667,"ingramii",1914778.18,-3473301.592
"ingramii",152.7167,-30.3167,"ingramii",1962143.053,-3458259.437
"ingramii",152.7167,-30.3167,"ingramii",1962143.053,-3458259.437
"ingramii",152.7167,-30.3167,"ingramii",1962143.053,-3458259.437
"ingramii",152.05,-29.75,"ingramii",1909455.172,-3385435.241
"latisepala",152.05,-29.85,"latisepala",1907702.767,-3396509.494
"latisepala",151.6,-29.4,"latisepala",1872937.861,-3339998.133
"latisepala",151.7,-29.33333,"latisepala",1883566.369,-3334079.758
"latisepala",151.68333,-29.31667,"latisepala",1882271.873,-3331987.816
"latisepala",151.68333,-29.31667,"latisepala",1882271.873,-3331987.816
"latisepala",151.68333,-29.31667,"latisepala",1882271.873,-3331987.816
"latisepala",151.71667,-29.31667,"latisepala",1885434.77,-3332479.439
"latisepala",151.69417,-29.30667,"latisepala",1883472.456,-3331039.372
"latisepala",151.5703,-29.2808,"latisepala",1872161.829,-3326351.522
"latisepala",151.75,-29.25,"latisepala",1889747.893,-3325583.792
"latisepala",151.78333,-29.18333,"latisepala",1894064.775,-3318689.355
"latisepala",151.95,-28.95,"latisepala",1913962.602,-3295318.561
"latisepala",152.05,-28.95,"latisepala",1923477.703,-3296820.427
"latisepala",152.05,-28.95,"latisepala",1923477.703,-3296820.427
"latisepala",152.05,-28.95,"latisepala",1923477.703,-3296820.427
"latisepala",151.95,-28.91667,"latisepala",1914544.028,-3291625.54
"latisepala",151.9333,-28.9,"latisepala",1913244.97,-3289528.26
"latisepala",151.95,-28.9,"latisepala",1914834.83,-3289778.46
"latisepala",151.95,-28.88333,"latisepala",1915125.635,-3287931.37
"latisepala",151.95,-28.88333,"latisepala",1915125.635,-3287931.37
"latisepala",151.98333,-28.88333,"latisepala",1918299.076,-3288431.418
"latisepala",151.98333,-28.88333,"latisepala",1918299.076,-3288431.418
"latisepala",152.01667,-28.88333,"latisepala",1921473.338,-3288932.445
"latisepala",152.01667,-28.88333,"latisepala",1921473.338,-3288932.445
"latisepala",152.98333,-28.88333,"latisepala",2013450.132,-3303819.253
"latisepala",151.9667,-28.8833,"latisepala",1916716.228,-3288178.492
"latisepala",151.95833,-28.875,"latisepala",1916064.145,-3287133.282
"latisepala",151.96417,-28.87,"latisepala",1916707.519,-3286666.872
"latisepala",151.96667,-28.86667,"latisepala",1917003.72,-3286335.412
"latisepala",151.96667,-28.86667,"latisepala",1917003.72,-3286335.412
"latisepala",151.98333,-28.86667,"latisepala",1918590.189,-3286585.502
"latisepala",151.9803,-28.8656,"latisepala",1918320.35,-3286421.446
"latisepala",151.98028,-28.86556,"latisepala",1918319.144,-3286416.714
"latisepala",151.96667,-28.85833,"latisepala",1917149.331,-3285411.323
"latisepala",152.04167,-28.85833,"latisepala",1924291.583,-3286538.897
"latisepala",151.05,-28.85,"latisepala",1829940.993,-3271044.746
"latisepala",151.91667,-28.85,"latisepala",1912532.539,-3283738.897
"latisepala",151.98333,-28.85,"latisepala",1918881.478,-3284738.469
"latisepala",152.0333,-28.85,"latisepala",1923640.459,-3285489.945
"latisepala",152.0475,-28.85,"latisepala",1924992.767,-3285703.832
"latisepala",152.05,-28.85,"latisepala",1925230.847,-3285741.503
"latisepala",152.05,-28.85,"latisepala",1925230.847,-3285741.503
"latisepala",152.05,-28.85,"latisepala",1925230.847,-3285741.503
"latisepala",151.95833,-28.84167,"latisepala",1916645.826,-3283440.209
"latisepala",151.95833,-28.84167,"latisepala",1916645.826,-3283440.209
"latisepala",151.95833,-28.84167,"latisepala",1916645.826,-3283440.209
"latisepala",151.975,-28.84167,"latisepala",1918233.625,-3283690.403
"latisepala",151.975,-28.84167,"latisepala",1918233.625,-3283690.403
"latisepala",151.93333,-28.83333,"latisepala",1914409.914,-3282141.247
"latisepala",151.93333,-28.83333,"latisepala",1914409.914,-3282141.247
"latisepala",151.9167,-28.8333,"latisepala",1912826.246,-3281888.827
"latisepala",151.92333,-28.83111,"latisepala",1913495.985,-3281745.439
"latisepala",151.85833,-28.825,"latisepala",1907409.738,-3280096.362
"latisepala",151.9686,-28.8228,"latisepala",1917953.529,-3281503.474
"latisepala",151.96861,-28.82278,"latisepala",1917954.831,-3281501.409
"latisepala",151.99417,-28.81889,"latisepala",1920457.778,-3281454.365
"latisepala",151.99417,-28.81889,"latisepala",1920457.778,-3281454.365
"latisepala",151.98333,-28.81667,"latisepala",1919463.886,-3281045.481
"latisepala",151.95,-28.68333,"latisepala",1918614.702,-3265769.997
"latisepala",151.95,-28.68333,"latisepala",1918614.702,-3265769.997
"latisepala",151.933,-28.667,"latisepala",1917277.736,-3263705.233
"latisepala",151.93333,-28.66667,"latisepala",1917314.972,-3263673.618
"latisepala",151.82056,-28.63111,"latisepala",1907171.838,-3258044.889
"latisepala",152,-28.6,"latisepala",1924841.354,-3257288.501
"latisepala",151.80833,-28.59167,"latisepala",1906687.721,-3253491.189
"latisepala",151.81667,-28.58333,"latisepala",1907628.593,-3252691.357
"latisepala",151.91667,-28.58333,"latisepala",1917177.062,-3254188.278
"latisepala",151.95,-28.58333,"latisepala",1920359.307,-3254688.863
"latisepala",151.825,-28.575,"latisepala",1908568.449,-3251892.554
"latisepala",151.92222,-28.57306,"latisepala",1917885.894,-3253133.49
"latisepala",151.92222,-28.57306,"latisepala",1917885.894,-3253133.49
"latisepala",151.92222,-28.57306,"latisepala",1917885.894,-3253133.49
"latisepala",151.91167,-28.57,"latisepala",1916931.782,-3252636.05
"latisepala",151.85917,-28.54444,"latisepala",1912362.259,-3249016.631
"latisepala",152.81667,-27.41667,"latisepala",2024291.447,-3138848.972
"latisepala",150.45,-27.3667,"latisepala",1796660.383,-3097916.491
"menzelii",138.6,-35.31667,"menzelii",598734.6215,-3872804.864
"menzelii",139.18333,-35.13333,"menzelii",652744.8792,-3855306.191
"menzelii",139.18333,-35.13333,"menzelii",652744.8792,-3855306.191
"menzelii",139.18333,-35.13333,"menzelii",652744.8792,-3855306.191
"menzelii",139.183,-35.133,"menzelii",652716.9863,-3855267.862
"menzelii",139.04167,-35.125,"menzelii",639936.5269,-3853664.514
"menzelii",139.0167,-35.1167,"menzelii",637720.2509,-3852617.942
"menzelii",139.1167,-35.1167,"menzelii",646799.5206,-3853120.667
"menzelii",139.1833,-35.1167,"menzelii",652846.0947,-3853459.424
"menzelii",139.1833,-35.1167,"menzelii",652846.0947,-3853459.424
"menzelii",139.13333,-35.11667,"menzelii",648309.5511,-3853201.628
"menzelii",139.15,-35.11667,"menzelii",649823.0164,-3853286.32
"menzelii",139.15,-35.11667,"menzelii",649823.0164,-3853286.32
"menzelii",139.18333,-35.11667,"menzelii",652849.0059,-3853456.246
"menzelii",139.2,-35.11667,"menzelii",654362.4379,-3853541.531
"menzelii",139.21528,-35.11667,"menzelii",655749.6652,-3853619.877
"menzelii",139.21667,-35.11667,"menzelii",655875.8588,-3853627.013
"menzelii",139.21667,-35.11667,"menzelii",655875.8588,-3853627.013
"menzelii",139.21667,-35.11667,"menzelii",655875.8588,-3853627.013
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.26667,-35.11667,"menzelii",660415.1465,-3853884.592
"menzelii",139.20111,-35.11611,"menzelii",654466.7207,-3853485.033
"menzelii",139.20278,-35.11194,"menzelii",654644.4706,-3853030.538
"menzelii",139.20278,-35.11194,"menzelii",654644.4706,-3853030.538
"menzelii",139.22139,-35.11028,"menzelii",656344.5226,-3852941.691
"menzelii",139.22222,-35.11,"menzelii",656421.6396,-3852914.863
"menzelii",139.175,-35.10833,"menzelii",652144.8067,-3852487.588
"menzelii",139.23333,-35.10833,"menzelii",657440.8506,-3852786.55
"menzelii",139.11667,-35.1,"menzelii",646900.2103,-3851265.997
"menzelii",139.117,-35.1,"menzelii",646930.176,-3851267.668
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.2,-35.1,"menzelii",654466.873,-3851690.412
"menzelii",139.21667,-35.1,"menzelii",655980.5354,-3851775.908
"menzelii",139.21667,-35.1,"menzelii",655980.5354,-3851775.908
"menzelii",139.2167,-35.1,"menzelii",655983.2594,-3851776.062
"menzelii",139.26667,-35.1,"menzelii",660520.5476,-3852033.529
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.08333,-35.08333,"menzelii",643975.4903,-3849246.283
"menzelii",139.2,-35.08333,"menzelii",654571.3123,-3849839.217
"menzelii",139.2,-35.08333,"menzelii",654571.3123,-3849839.217
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.21667,-35.08333,"menzelii",656085.2163,-3849924.727
"menzelii",139.25,-35.08333,"menzelii",659112.0826,-3850096.287
"menzelii",139.14167,-35.07222,"menzelii",649342.9675,-3848307.732
"menzelii",139.0825,-35.07194,"menzelii",643970.3074,-3847977.137
"menzelii",139.08417,-35.07056,"menzelii",644130.5025,-3847832.292
"menzelii",139.08417,-35.07056,"menzelii",644130.5025,-3847832.292
"menzelii",139.01667,-35.06667,"menzelii",638022.9975,-3847061.543
"menzelii",139.1,-35.06667,"menzelii",645592.4045,-3847480.169
"menzelii",139.0633,-35.0664,"menzelii",642260.3975,-3847265.203
